Age,Occupation,Marital_Status,Policies_Purchased,Renewal_History,Policy_Lapses,Claim_Frequency,Claim_Amount,Premium_Paid,Payment_Mode,Payment_Timing,Customer_Service_Interactions,Response_to_Offers,Cross_Selling_Products,Customer_Lifetime_Value
72,Self-Employed,Single,4,On-time,0,4,2028,3160,Bank Transfer,On-time,8,Neutral,Auto + Home,4424
44,Business,Single,3,On-time,2,4,11368,2762,UPI,On-time,2,Positive,Auto + Home,3480
71,Self-Employed,Single,1,Late,1,1,22435,4857,UPI,On-time,2,Positive,Only Home,4808
46,Engineer,Widowed,5,On-time,0,0,0,1263,Cash,On-time,2,Neutral,Only Home,1263
56,Engineer,Widowed,1,Late,1,0,0,2867,UPI,Late,0,Positive,Only Auto,2580
70,Self-Employed,Single,1,On-time,2,2,38362,3908,Credit Card,On-time,2,Negative,Only Health,4220
56,Engineer,Married,2,On-time,2,2,15611,2184,Cash,On-time,4,Positive,Auto + Home,2358
18,Self-Employed,Widowed,5,On-time,2,1,14394,4964,Bank Transfer,On-time,7,Positive,Auto + Home,4914
34,Business,Married,1,On-time,0,1,35623,1369,Bank Transfer,On-time,6,Positive,Only Auto,1505
58,Doctor,Married,3,Late,1,1,31748,3233,Bank Transfer,On-time,3,Neutral,Only Home,3200
47,Retired,Divorced,4,On-time,1,3,32724,1413,Cash,On-time,3,Positive,Only Auto,1653
70,Business,Divorced,5,Missed,1,0,0,3631,Bank Transfer,On-time,3,Neutral,Only Auto,3267
30,Doctor,Single,2,Missed,2,1,44038,2130,Cash,On-time,7,Negative,Only Home,2108
38,Doctor,Married,5,On-time,0,0,0,1042,Cash,On-time,7,Positive,Health + Life,1042
36,Student,Widowed,2,On-time,2,4,14597,2703,Credit Card,On-time,1,Negative,Only Health,3405
70,Business,Divorced,4,On-time,2,4,10880,3435,Credit Card,Late,6,Neutral,Health + Life,4328
36,Business,Divorced,3,Missed,0,0,0,1251,Credit Card,On-time,4,Positive,Health + Life,1251
74,Self-Employed,Married,1,On-time,2,4,17953,2611,Credit Card,On-time,1,Neutral,Only Health,3289
42,Doctor,Divorced,5,On-time,2,4,23840,920,Credit Card,On-time,2,Positive,Health + Life,1159
39,Doctor,Divorced,2,Late,1,4,13886,2870,Bank Transfer,On-time,6,Neutral,Only Home,3616
48,Doctor,Widowed,4,On-time,0,2,12966,1986,Bank Transfer,On-time,5,Negative,Health + Life,2383
34,Self-Employed,Married,1,On-time,0,2,26440,1046,Bank Transfer,On-time,5,Negative,Health + Life,1255
72,Student,Divorced,4,On-time,1,0,0,3057,Credit Card,On-time,6,Positive,Health + Life,2751
40,Business,Married,3,On-time,0,0,0,2071,UPI,On-time,5,Positive,Only Home,2071
49,Doctor,Divorced,1,On-time,1,3,46369,953,Bank Transfer,On-time,1,Negative,Only Auto,1115
27,Engineer,Widowed,1,On-time,2,2,49069,3191,Bank Transfer,On-time,7,Neutral,Auto + Home,3446
27,Business,Married,1,Late,0,0,0,2257,UPI,On-time,6,Neutral,Only Health,2257
53,Self-Employed,Divorced,2,On-time,0,2,2029,4869,Credit Card,On-time,5,Neutral,Only Health,5842
25,Student,Widowed,1,On-time,2,3,7616,559,Cash,On-time,4,Neutral,Only Home,654
71,Engineer,Divorced,4,On-time,2,0,0,4937,UPI,Late,5,Neutral,Auto + Home,4443
69,Self-Employed,Married,2,On-time,0,0,0,1917,UPI,On-time,2,Negative,Health + Life,1917
37,Teacher,Divorced,1,On-time,0,0,0,2660,Bank Transfer,On-time,1,Positive,Only Health,2660
49,Business,Married,4,On-time,0,0,0,1838,Bank Transfer,On-time,8,Neutral,Health + Life,1838
67,Teacher,Married,4,On-time,1,1,19471,966,Credit Card,On-time,0,Neutral,Only Home,956
31,Self-Employed,Divorced,5,On-time,0,2,26256,2810,Cash,On-time,1,Negative,Only Home,3372
67,Self-Employed,Widowed,4,On-time,0,2,34142,2971,Cash,On-time,9,Negative,Only Home,3565
45,Self-Employed,Single,3,On-time,2,2,45329,1219,UPI,On-time,9,Positive,Only Auto,1316
63,Doctor,Widowed,1,On-time,2,3,4045,1735,Credit Card,On-time,0,Neutral,Only Home,2029
69,Student,Widowed,1,On-time,1,1,15728,1062,Cash,On-time,7,Negative,Health + Life,1051
70,Doctor,Divorced,1,On-time,2,2,30713,1482,UPI,Late,3,Positive,Only Auto,1600
41,Student,Widowed,4,On-time,0,2,14838,3466,Bank Transfer,On-time,5,Negative,Health + Life,4159
32,Retired,Widowed,4,On-time,0,0,0,2835,Cash,On-time,4,Neutral,Only Home,2835
39,Doctor,Single,1,On-time,1,0,0,2230,UPI,On-time,7,Positive,Only Auto,2007
47,Teacher,Widowed,2,Late,2,0,0,4839,Cash,On-time,9,Negative,Auto + Home,4355
21,Student,Single,2,On-time,2,2,7352,3547,Credit Card,Late,6,Negative,Only Home,3830
30,Doctor,Divorced,3,On-time,2,0,0,1857,UPI,On-time,0,Positive,Only Auto,1671
40,Business,Single,5,On-time,1,2,24030,2875,Credit Card,On-time,7,Neutral,Only Auto,3105
25,Self-Employed,Married,3,Missed,2,3,34046,3262,UPI,On-time,3,Positive,Only Auto,3816
35,Student,Married,1,On-time,2,3,2405,2285,Bank Transfer,On-time,6,Positive,Only Health,2673
29,Student,Single,1,Late,2,4,42747,2462,Cash,On-time,2,Positive,Only Auto,3102
72,Doctor,Married,1,Late,0,1,8150,1688,Bank Transfer,On-time,1,Positive,Auto + Home,1856
48,Retired,Divorced,5,On-time,1,0,0,3178,Credit Card,On-time,0,Negative,Only Home,2860
31,Doctor,Married,4,On-time,0,0,0,3507,Cash,On-time,9,Neutral,Only Home,3507
51,Teacher,Single,5,On-time,1,1,9065,3623,Bank Transfer,On-time,4,Neutral,Only Home,3586
35,Teacher,Divorced,3,On-time,2,1,13564,3643,UPI,On-time,2,Positive,Only Auto,3606
73,Student,Married,4,On-time,0,4,20531,3300,UPI,On-time,2,Neutral,Only Home,4620
51,Student,Divorced,4,Late,2,1,41760,823,Bank Transfer,On-time,7,Positive,Auto + Home,814
28,Doctor,Single,3,On-time,2,2,4449,4183,Cash,On-time,0,Neutral,Only Health,4517
58,Teacher,Married,4,On-time,1,0,0,2702,Credit Card,Late,1,Positive,Auto + Home,2431
29,Teacher,Divorced,2,Late,2,1,34777,2294,UPI,On-time,0,Positive,Only Health,2271
66,Retired,Divorced,3,On-time,0,2,8279,2748,Credit Card,On-time,6,Negative,Only Home,3297
32,Business,Married,3,Missed,1,1,45809,2842,Cash,On-time,3,Positive,Health + Life,2813
74,Retired,Divorced,2,On-time,1,2,6191,3893,Cash,On-time,2,Neutral,Only Health,4204
48,Engineer,Divorced,5,On-time,0,3,9508,3900,UPI,On-time,2,Positive,Auto + Home,5070
66,Self-Employed,Single,5,On-time,2,2,49148,2475,Credit Card,On-time,9,Positive,Auto + Home,2673
46,Retired,Single,5,Late,2,4,6307,3545,Cash,On-time,2,Positive,Health + Life,4466
43,Doctor,Single,4,On-time,2,2,5216,1807,Credit Card,On-time,1,Negative,Only Health,1951
35,Business,Single,2,Missed,2,1,2365,1955,UPI,On-time,4,Negative,Only Health,1935
49,Doctor,Single,3,On-time,2,3,40564,1462,UPI,On-time,0,Positive,Auto + Home,1710
39,Self-Employed,Single,3,Late,1,3,10127,2217,Cash,On-time,4,Neutral,Only Health,2593
55,Engineer,Married,3,Late,1,2,20902,2929,Cash,On-time,9,Neutral,Health + Life,3163
34,Business,Single,4,Late,0,1,45747,3039,Credit Card,On-time,7,Positive,Only Health,3342
40,Student,Divorced,4,On-time,2,3,36536,4118,Cash,Late,6,Positive,Only Health,4818
41,Teacher,Married,5,On-time,2,2,1495,2878,UPI,On-time,2,Neutral,Health + Life,3108
67,Retired,Divorced,4,On-time,2,2,4592,1374,Cash,On-time,8,Neutral,Only Home,1483
25,Doctor,Single,5,On-time,0,2,3232,4170,Bank Transfer,On-time,9,Positive,Only Health,5004
58,Engineer,Single,5,On-time,2,3,41816,2705,UPI,On-time,6,Neutral,Auto + Home,3164
23,Teacher,Divorced,3,Late,1,0,0,1639,Credit Card,On-time,0,Negative,Only Auto,1475
22,Retired,Divorced,4,On-time,2,1,15667,4091,Cash,Late,5,Positive,Auto + Home,4050
61,Teacher,Divorced,5,Missed,0,4,14000,3173,Cash,On-time,3,Positive,Auto + Home,4442
74,Retired,Widowed,2,On-time,1,4,7719,2045,UPI,On-time,5,Negative,Only Home,2576
46,Student,Widowed,2,On-time,1,1,5445,3343,UPI,On-time,2,Positive,Only Home,3309
45,Business,Widowed,4,On-time,1,0,0,765,Credit Card,On-time,4,Neutral,Auto + Home,688
28,Teacher,Widowed,3,Late,2,1,36135,601,UPI,Late,2,Neutral,Only Health,594
74,Teacher,Married,3,On-time,0,2,11776,3256,Credit Card,On-time,6,Positive,Auto + Home,3907
18,Teacher,Single,5,Late,0,1,40323,4473,Cash,On-time,4,Positive,Only Health,4920
60,Business,Divorced,4,On-time,2,1,18289,2034,Credit Card,Late,3,Neutral,Health + Life,2013
36,Engineer,Single,2,Missed,0,3,12419,2769,Credit Card,On-time,9,Positive,Health + Life,3599
26,Retired,Divorced,5,On-time,1,4,8900,3462,Credit Card,On-time,6,Negative,Only Home,4362
44,Student,Single,5,On-time,1,4,27403,2983,Cash,On-time,6,Positive,Only Auto,3758
51,Teacher,Married,1,On-time,0,2,29298,1713,Bank Transfer,On-time,9,Positive,Only Auto,2055
61,Self-Employed,Widowed,4,Late,0,2,28156,3492,Bank Transfer,On-time,8,Positive,Only Home,4190
21,Business,Single,5,On-time,2,3,38365,4929,Credit Card,Late,2,Negative,Health + Life,5766
53,Engineer,Divorced,2,Late,2,2,25037,1406,UPI,On-time,9,Neutral,Only Home,1518
35,Retired,Single,1,On-time,2,0,0,2081,Bank Transfer,On-time,7,Neutral,Health + Life,1872
32,Business,Married,2,Late,2,3,6009,2104,Cash,On-time,6,Positive,Only Health,2461
68,Student,Married,3,On-time,2,3,8235,1069,Credit Card,On-time,8,Neutral,Health + Life,1250
30,Student,Single,1,On-time,2,1,27091,2045,Bank Transfer,On-time,1,Negative,Health + Life,2024
36,Retired,Widowed,1,On-time,1,1,41726,1408,Cash,Late,5,Neutral,Health + Life,1393
66,Teacher,Divorced,5,Late,0,0,0,4962,Credit Card,On-time,4,Positive,Only Auto,4962
23,Student,Married,3,Missed,2,3,48082,4583,Bank Transfer,On-time,2,Negative,Health + Life,5362
65,Engineer,Married,5,On-time,1,3,46766,3840,Credit Card,On-time,6,Positive,Auto + Home,4492
73,Business,Single,4,Late,0,1,39904,2925,Bank Transfer,On-time,4,Neutral,Only Health,3217
29,Engineer,Married,2,On-time,0,4,12195,3718,Bank Transfer,On-time,5,Negative,Only Auto,5205
68,Teacher,Married,2,Late,0,4,40374,2665,UPI,On-time,3,Negative,Auto + Home,3730
54,Engineer,Divorced,5,On-time,2,1,27248,1513,Bank Transfer,On-time,6,Neutral,Only Auto,1497
34,Engineer,Widowed,2,On-time,2,2,27226,3706,UPI,On-time,6,Negative,Only Auto,4002
40,Doctor,Divorced,2,On-time,2,3,21779,2372,Cash,On-time,4,Neutral,Auto + Home,2775
43,Engineer,Widowed,4,On-time,0,0,0,705,Bank Transfer,On-time,6,Positive,Only Home,705
46,Retired,Divorced,3,On-time,0,4,21379,1315,Credit Card,On-time,6,Positive,Only Home,1840
50,Business,Single,1,Late,1,2,32709,565,UPI,Late,9,Positive,Health + Life,610
44,Doctor,Married,5,On-time,1,3,49903,4545,Bank Transfer,Late,7,Neutral,Auto + Home,5317
42,Business,Widowed,5,Missed,1,2,43850,2551,UPI,Late,0,Positive,Health + Life,2755
73,Business,Single,4,Late,1,3,42266,502,Credit Card,On-time,3,Negative,Only Home,587
72,Teacher,Married,4,On-time,0,3,31818,824,Credit Card,On-time,0,Positive,Auto + Home,1071
27,Teacher,Married,1,On-time,2,1,41537,1104,Credit Card,Late,2,Neutral,Auto + Home,1092
64,Doctor,Married,3,On-time,2,1,31949,3082,Cash,On-time,7,Negative,Auto + Home,3051
40,Student,Divorced,5,Missed,2,0,0,3146,Cash,Late,6,Neutral,Health + Life,2831
38,Self-Employed,Single,4,Missed,2,0,0,3622,Credit Card,On-time,2,Positive,Only Auto,3259
38,Teacher,Single,5,Late,1,2,35195,3614,Cash,Late,3,Negative,Only Auto,3903
60,Self-Employed,Married,2,On-time,0,1,22997,3775,Cash,On-time,1,Positive,Only Auto,4152
30,Teacher,Widowed,5,Late,2,3,36870,846,Cash,On-time,1,Positive,Auto + Home,989
54,Teacher,Single,3,On-time,0,1,35114,4654,Cash,On-time,4,Positive,Only Home,5119
50,Business,Divorced,3,On-time,1,3,42588,3227,Cash,Late,1,Neutral,Health + Life,3775
41,Doctor,Widowed,5,On-time,1,1,30871,3058,Cash,On-time,6,Negative,Health + Life,3027
61,Business,Widowed,2,Late,2,3,2961,3889,Credit Card,Late,0,Positive,Only Home,4550
28,Retired,Widowed,3,Missed,2,2,38380,3943,Cash,On-time,8,Negative,Only Auto,4258
34,Business,Widowed,4,On-time,1,1,43507,2754,Cash,On-time,9,Positive,Only Health,2726
21,Self-Employed,Single,5,Late,1,4,6690,610,UPI,On-time,0,Positive,Only Home,768
64,Self-Employed,Married,2,Late,0,4,16168,522,UPI,On-time,0,Positive,Only Auto,730
42,Retired,Widowed,4,On-time,1,3,46875,4316,Cash,On-time,8,Negative,Auto + Home,5049
47,Engineer,Divorced,5,On-time,0,2,6458,2463,Bank Transfer,On-time,6,Positive,Only Home,2955
26,Engineer,Divorced,2,On-time,1,3,27942,2207,Bank Transfer,On-time,9,Positive,Only Auto,2582
38,Retired,Married,4,On-time,0,2,11033,3582,Cash,On-time,3,Positive,Health + Life,4298
37,Retired,Single,3,On-time,1,0,0,4315,Credit Card,On-time,2,Positive,Only Health,3883
36,Business,Married,5,On-time,1,1,5902,1246,Credit Card,Late,4,Positive,Only Health,1233
36,Retired,Widowed,5,Late,0,2,2496,1014,UPI,On-time,1,Positive,Only Health,1216
29,Doctor,Single,3,On-time,0,3,28664,3539,Credit Card,On-time,5,Positive,Only Auto,4600
54,Engineer,Single,1,On-time,2,0,0,3356,Credit Card,On-time,5,Neutral,Only Auto,3020
59,Engineer,Widowed,4,On-time,2,3,5582,2841,Credit Card,On-time,0,Positive,Auto + Home,3323
34,Student,Divorced,3,On-time,1,4,30482,824,Cash,On-time,9,Positive,Only Health,1038
54,Retired,Widowed,5,Missed,1,4,35811,3862,Cash,On-time,8,Positive,Health + Life,4866
71,Teacher,Married,4,On-time,0,1,37144,3990,Bank Transfer,On-time,0,Positive,Only Health,4389
65,Teacher,Widowed,4,On-time,1,1,42476,3007,UPI,Late,5,Positive,Only Home,2976
56,Retired,Divorced,1,Late,2,0,0,3678,Bank Transfer,On-time,6,Positive,Only Home,3310
45,Doctor,Widowed,5,On-time,0,4,18218,3824,Credit Card,On-time,7,Positive,Health + Life,5353
58,Teacher,Married,2,Late,1,2,18007,2062,Credit Card,On-time,1,Positive,Only Auto,2226
52,Student,Married,1,On-time,0,4,21366,2044,Bank Transfer,Late,7,Neutral,Only Health,2861
64,Self-Employed,Divorced,1,On-time,2,1,30827,3729,Bank Transfer,On-time,9,Positive,Only Home,3691
65,Retired,Married,2,Missed,2,3,48659,1025,Cash,On-time,1,Positive,Health + Life,1199
35,Doctor,Married,2,On-time,2,0,0,2249,Cash,On-time,1,Positive,Auto + Home,2024
31,Doctor,Widowed,1,On-time,1,4,34264,1340,UPI,Late,8,Neutral,Only Home,1688
52,Business,Single,4,On-time,1,2,32607,2765,Cash,On-time,6,Positive,Only Home,2986
61,Doctor,Married,3,On-time,1,2,28005,1212,Credit Card,On-time,7,Positive,Only Health,1308
58,Teacher,Married,3,Late,1,2,44223,566,Credit Card,On-time,0,Negative,Only Auto,611
24,Self-Employed,Divorced,1,Late,1,0,0,1260,Bank Transfer,On-time,9,Positive,Only Home,1134
58,Teacher,Divorced,4,On-time,1,2,17926,964,UPI,On-time,5,Neutral,Only Home,1041
30,Retired,Widowed,2,On-time,2,2,34683,4691,Cash,On-time,0,Negative,Only Health,5066
35,Self-Employed,Widowed,1,Late,2,4,19185,3689,UPI,Late,4,Negative,Only Auto,4648
54,Retired,Married,5,Late,1,0,0,1967,Credit Card,On-time,1,Neutral,Auto + Home,1770
30,Doctor,Single,4,On-time,2,3,47049,3260,Credit Card,On-time,8,Positive,Auto + Home,3814
53,Student,Single,5,Late,0,3,34947,4956,Cash,Late,2,Neutral,Auto + Home,6442
48,Engineer,Widowed,5,On-time,1,2,44215,1893,Cash,On-time,9,Neutral,Auto + Home,2044
19,Self-Employed,Divorced,1,On-time,0,1,35839,4193,Cash,On-time,6,Positive,Only Auto,4612
33,Business,Married,4,Missed,1,0,0,4807,Bank Transfer,On-time,1,Positive,Auto + Home,4326
26,Engineer,Married,5,On-time,1,1,28314,2199,Credit Card,Late,9,Positive,Only Health,2177
26,Doctor,Single,4,On-time,2,0,0,1620,Bank Transfer,On-time,3,Positive,Only Health,1458
55,Doctor,Widowed,3,On-time,0,0,0,2071,Credit Card,On-time,9,Positive,Only Health,2071
28,Engineer,Single,5,On-time,2,4,43494,1228,Cash,On-time,2,Neutral,Auto + Home,1547
71,Business,Single,5,On-time,1,2,31288,4004,Credit Card,On-time,0,Negative,Only Health,4324
73,Self-Employed,Widowed,4,Late,0,4,48344,1115,Credit Card,Late,9,Positive,Only Health,1561
39,Self-Employed,Divorced,3,On-time,1,1,26892,870,UPI,On-time,5,Positive,Health + Life,861
50,Engineer,Married,5,On-time,2,1,26682,3964,Credit Card,On-time,4,Negative,Auto + Home,3924
53,Retired,Divorced,1,On-time,1,3,2589,1447,Credit Card,On-time,5,Positive,Only Health,1692
62,Teacher,Widowed,4,On-time,1,4,31809,1619,UPI,On-time,0,Positive,Only Auto,2039
40,Student,Widowed,4,On-time,2,4,19870,1955,Cash,On-time,7,Positive,Only Health,2463
62,Retired,Married,5,On-time,1,4,9679,3048,UPI,On-time,3,Positive,Health + Life,3840
62,Self-Employed,Divorced,3,On-time,0,3,9803,2922,Cash,Late,6,Neutral,Only Auto,3798
51,Teacher,Married,5,Missed,2,4,49058,4111,Cash,Late,7,Negative,Only Auto,5179
26,Student,Single,2,On-time,1,4,43357,3046,Cash,On-time,2,Neutral,Only Home,3837
41,Student,Single,5,Missed,2,4,40982,1840,Credit Card,On-time,3,Negative,Health + Life,2318
25,Student,Single,2,On-time,1,4,44153,4345,UPI,On-time,8,Positive,Health + Life,5474
24,Doctor,Divorced,1,Late,2,1,28650,2018,UPI,On-time,8,Negative,Only Health,1997
53,Student,Single,4,On-time,2,2,49657,2459,UPI,On-time,6,Positive,Health + Life,2655
35,Business,Married,4,Late,0,1,10529,1210,UPI,On-time,2,Positive,Only Auto,1331
20,Engineer,Divorced,3,On-time,2,4,29998,1073,Bank Transfer,On-time,3,Positive,Only Auto,1351
45,Self-Employed,Married,5,Missed,0,0,0,3343,Credit Card,On-time,6,Negative,Only Health,3343
23,Business,Widowed,1,On-time,2,0,0,1007,Bank Transfer,Late,5,Neutral,Only Auto,906
61,Engineer,Divorced,2,Late,2,3,11392,2722,Credit Card,On-time,5,Positive,Only Health,3184
61,Retired,Married,3,Late,1,1,38265,1794,UPI,Late,3,Positive,Only Home,1776
38,Retired,Married,1,Late,1,3,5583,2197,Bank Transfer,On-time,9,Negative,Health + Life,2570
45,Engineer,Divorced,1,On-time,1,3,27690,1287,Cash,On-time,7,Negative,Health + Life,1505
57,Business,Widowed,2,On-time,2,0,0,4289,UPI,Late,8,Neutral,Health + Life,3860
71,Engineer,Divorced,2,Late,2,1,22638,2733,UPI,On-time,9,Positive,Only Home,2705
71,Student,Single,4,On-time,0,2,17238,1086,Cash,On-time,6,Positive,Health + Life,1303
18,Doctor,Single,5,On-time,0,1,40113,3665,UPI,On-time,7,Positive,Only Home,4031
53,Self-Employed,Widowed,3,On-time,0,3,23955,4150,Credit Card,On-time,9,Positive,Only Home,5395
38,Retired,Married,5,On-time,1,4,22682,3749,UPI,On-time,1,Positive,Only Health,4723
60,Self-Employed,Married,3,On-time,1,3,48442,3201,Credit Card,On-time,3,Positive,Auto + Home,3745
52,Doctor,Married,1,On-time,0,1,17462,4536,Credit Card,On-time,2,Neutral,Auto + Home,4989
30,Student,Divorced,2,On-time,2,0,0,1055,UPI,Late,5,Negative,Only Health,949
74,Student,Divorced,2,On-time,1,1,17761,2209,Cash,Late,1,Negative,Only Health,2186
66,Retired,Widowed,1,On-time,1,2,31235,4475,Credit Card,On-time,6,Neutral,Only Health,4833
71,Retired,Single,1,Late,0,4,25351,4890,Bank Transfer,On-time,7,Positive,Health + Life,6846
71,Student,Married,3,On-time,1,4,12176,3807,Credit Card,On-time,3,Positive,Only Auto,4796
27,Teacher,Single,1,On-time,0,3,39709,2010,Cash,On-time,7,Negative,Only Health,2613
70,Self-Employed,Divorced,3,On-time,1,1,34914,3086,UPI,On-time,7,Positive,Only Home,3055
61,Doctor,Divorced,5,Missed,2,0,0,4046,Cash,On-time,2,Positive,Auto + Home,3641
64,Self-Employed,Divorced,2,On-time,2,2,49329,4576,Cash,On-time,0,Positive,Health + Life,4942
70,Doctor,Single,2,On-time,1,3,26639,4006,UPI,On-time,2,Positive,Only Auto,4687
27,Teacher,Widowed,2,On-time,0,1,3216,4843,Bank Transfer,On-time,9,Positive,Auto + Home,5327
63,Business,Widowed,5,On-time,1,0,0,4133,Bank Transfer,On-time,0,Positive,Auto + Home,3719
30,Doctor,Divorced,5,On-time,0,1,28415,2906,Credit Card,On-time,1,Neutral,Auto + Home,3196
54,Self-Employed,Married,4,Late,1,0,0,1961,Credit Card,On-time,7,Positive,Only Home,1764
55,Engineer,Single,3,On-time,2,1,39217,2671,Bank Transfer,On-time,3,Positive,Only Home,2644
41,Student,Divorced,3,On-time,2,1,18847,902,UPI,On-time,8,Positive,Only Home,892
19,Student,Single,4,On-time,1,3,18900,783,Cash,On-time,6,Positive,Only Auto,916
39,Teacher,Single,2,Late,1,1,12242,740,UPI,Late,2,Positive,Auto + Home,732
34,Doctor,Widowed,3,On-time,1,1,32073,4762,Cash,On-time,0,Positive,Only Health,4714
53,Business,Divorced,3,On-time,2,3,38191,2695,Cash,Late,0,Positive,Only Auto,3153
31,Doctor,Widowed,2,On-time,2,3,48601,1200,Bank Transfer,On-time,0,Negative,Only Home,1404
27,Student,Divorced,1,On-time,0,4,18910,3170,Bank Transfer,On-time,9,Positive,Only Home,4438
52,Retired,Single,1,Late,1,4,29186,2419,UPI,On-time,2,Positive,Only Home,3047
42,Engineer,Widowed,4,On-time,1,3,15978,4860,Cash,On-time,4,Negative,Health + Life,5686
20,Teacher,Single,5,On-time,2,2,14606,3048,UPI,On-time,7,Neutral,Auto + Home,3291
64,Retired,Divorced,3,On-time,1,0,0,2826,Credit Card,Late,7,Negative,Only Health,2543
55,Self-Employed,Married,3,On-time,0,3,8421,3296,Bank Transfer,On-time,1,Positive,Auto + Home,4284
34,Business,Widowed,4,On-time,1,4,3548,2706,Bank Transfer,On-time,8,Positive,Only Auto,3409
29,Retired,Widowed,4,Late,2,1,8252,2110,Cash,On-time,8,Positive,Health + Life,2088
71,Self-Employed,Single,3,On-time,1,3,48624,987,Bank Transfer,On-time,6,Negative,Only Auto,1154
69,Retired,Single,2,On-time,2,3,13849,964,UPI,On-time,9,Positive,Only Home,1127
41,Business,Married,2,On-time,0,4,5608,4823,Cash,On-time,4,Positive,Only Home,6752
46,Retired,Widowed,5,Late,0,4,26091,1165,Cash,On-time,4,Neutral,Only Health,1631
60,Teacher,Divorced,3,On-time,1,2,47595,1989,Credit Card,On-time,7,Neutral,Auto + Home,2148
42,Student,Divorced,3,Missed,1,4,7745,1298,UPI,On-time,7,Negative,Only Auto,1635
53,Doctor,Widowed,3,On-time,2,4,36830,3300,Cash,On-time,4,Negative,Only Home,4158
43,Retired,Widowed,3,On-time,0,4,39049,3798,Bank Transfer,On-time,5,Neutral,Only Health,5317
55,Teacher,Widowed,4,On-time,0,1,38530,3740,Bank Transfer,On-time,5,Positive,Only Health,4114
18,Doctor,Married,1,On-time,0,3,31222,3855,Cash,On-time,5,Positive,Only Auto,5011
37,Self-Employed,Divorced,3,On-time,0,3,10640,4429,Bank Transfer,On-time,4,Positive,Auto + Home,5757
72,Doctor,Divorced,1,On-time,1,4,34734,4857,Cash,On-time,8,Positive,Health + Life,6119
45,Self-Employed,Single,2,On-time,1,2,23078,4373,Cash,On-time,0,Positive,Only Health,4722
33,Retired,Single,5,On-time,2,4,33875,1359,Cash,On-time,9,Positive,Only Auto,1712
64,Teacher,Widowed,2,On-time,0,2,24565,863,Bank Transfer,Late,2,Positive,Only Home,1035
34,Student,Single,3,On-time,1,3,45054,4432,Bank Transfer,Late,6,Negative,Health + Life,5185
